22,28,21,21,23,20,0,0
21,29,23,21,24,20,0,0
22,28,21,21,23,20,0,0
21,29,23,21,24,20,0,0
22,28,21,21,23,20,0,0
21,29,23,21,24,20,0,0
23,29,22,21,24,20,0,0
22,30,23,21,24,21,0,0
23,29,22,21,24,20,0,0
22,30,23,21,24,21,0,0
23,29,22,21,24,20,0,0
22,30,23,21,24,21,0,0
23,29,22,21,24,20,0,0
22,30,23,21,24,21,0,0
23,30,22,21,24,20,0,0
22,31,23,21,24,21,0,0
23,30,22,21,24,21,0,0
22,31,23,21,24,21,0,0
23,30,22,21,24,21,0,0
22,31,23,21,24,21,0,0
24,30,22,21,24,21,0,0
23,31,23,21,24,21,0,0
24,30,22,21,24,21,0,0
23,32,23,21,25,22,0,0
23,32,23,21,25,22,0,0
24,31,22,21,24,21,0,0
23,32,23,21,25,22,0,0
24,31,22,21,24,21,0,0
23,32,23,21,25,22,0,0
24,31,22,21,25,21,0,0
23,33,23,21,25,22,0,0
24,31,22,21,25,21,0,0
23,33,23,22,25,22,0,0
24,32,22,21,25,21,0,0
25,34,22,21,26,22,0,0
24,36,23,22,26,23,0,0
25,34,22,21,26,22,0,0
25,36,23,22,26,23,0,0
25,35,22,21,26,22,0,0
25,37,23,22,26,23,0,0
26,35,22,21,26,22,0,0
25,37,23,22,26,23,0,0
26,35,22,21,26,22,0,0
25,37,23,22,26,23,0,0
25,37,23,22,26,23,0,0
26,35,22,21,26,22,0,0
28,41,23,22,27,25,0,0
28,38,23,21,27,24,0,0
28,41,23,22,27,25,0,0
34,49,24,22,29,32,0,0
33,46,25,22,29,27,0,0
33,47,25,22,29,28,0,0
35,49,25,22,29,33,0,0
33,47,25,22,29,28,0,0
36,50,25,22,29,34,0,0
34,47,25,22,29,28,0,0
36,50,25,22,29,34,0,0
34,47,25,22,29,28,0,0
36,50,25,22,30,34,0,0
34,47,25,22,29,28,0,0
34,48,25,22,29,28,0,0
36,50,25,23,30,35,0,0
34,48,25,22,29,28,0,0
36,50,25,23,30,35,0,0
34,48,25,22,30,28,0,0
36,50,25,23,30,35,0,0
36,50,25,23,30,35,0,0
34,48,25,22,30,28,0,0
34,48,25,22,30,28,0,0
36,51,25,23,30,35,0,0
36,51,25,23,30,35,0,0
34,48,25,22,30,28,0,0
36,51,25,23,30,35,0,0
34,48,25,22,30,28,0,0
37,51,26,23,30,36,0,0
35,48,26,22,30,29,0,0
37,51,26,23,30,36,0,0
35,47,26,22,29,30,0,0
37,51,26,23,31,37,0,0
37,51,26,23,31,37,0,0
36,47,26,22,29,30,0,0
37,51,26,23,31,36,0,0
36,47,26,22,29,30,0,0
37,51,26,23,31,36,0,0
37,51,26,23,31,36,0,0
36,47,26,22,29,30,0,0
37,51,26,23,31,36,0,0
36,47,26,22,29,30,0,0
35,47,27,22,30,30,0,0
37,51,26,23,31,36,0,0
35,47,26,22,30,30,0,0
37,51,27,23,31,36,0,0
35,47,26,22,30,30,0,0
37,51,27,23,31,36,0,0
37,51,27,23,31,36,0,0
35,47,26,22,30,30,0,0
37,51,27,23,31,36,0,0
35,47,26,22,30,30,0,0
37,51,27,23,31,36,0,0
35,48,26,22,30,30,0,0
39,54,27,23,32,38,0,0
36,50,27,23,31,31,0,0
39,54,27,23,32,38,0,0
36,50,27,23,31,31,0,0
39,54,27,23,32,38,0,0
36,50,27,23,31,31,0,0
39,54,27,24,32,38,0,0
36,50,27,23,31,31,0,0
39,54,27,23,32,38,0,0
37,50,27,23,31,31,0,0
39,54,27,24,32,38,0,0
37,50,27,23,31,31,0,0
39,53,27,24,32,38,0,0
39,53,28,24,32,38,0,0
39,53,28,24,32,38,0,0
37,50,28,23,31,31,0,0
39,53,28,24,32,38,0,0
39,53,28,24,32,38,0,0
37,50,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,50,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,50,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,50,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,50,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,50,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,50,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,51,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,51,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,51,28,23,31,31,0,0
39,54,28,24,32,38,0,0
37,51,28,23,31,31,0,0
39,55,28,24,32,39,0,0
37,51,28,23,31,31,0,0
37,53,28,23,32,31,0,0
39,56,28,24,33,39,0,0
37,53,28,23,32,31,0,0
39,57,28,24,33,39,0,0
39,56,28,24,33,39,0,0
37,53,28,23,32,31,0,0
39,57,28,24,33,39,0,0
37,53,28,23,32,31,0,0
39,57,28,24,33,39,0,0
37,53,28,23,32,32,0,0
37,54,28,23,33,31,0,0
39,58,28,24,33,39,0,0
37,54,28,23,33,31,0,0
39,58,28,24,33,39,0,0
37,54,28,23,33,32,0,0
40,58,28,24,33,39,0,0
40,58,28,24,33,39,0,0
37,54,28,23,33,32,0,0
40,58,28,24,33,39,0,0
37,54,28,23,33,32,0,0
40,59,29,24,33,39,0,0
38,55,29,23,33,32,0,0
40,59,29,24,33,39,0,0
38,55,29,23,33,32,0,0
40,59,29,24,33,39,0,0
38,55,28,23,33,32,0,0
38,55,28,23,33,32,0,0
40,59,29,24,33,39,0,0
38,60,29,24,36,32,0,0
40,66,30,25,36,39,0,0
38,60,29,24,36,32,0,0
40,66,30,25,36,39,0,0
39,70,31,25,37,38,0,0
38,66,31,26,38,32,0,0
40,74,33,26,39,38,0,0
38,67,31,26,38,32,0,0
40,74,33,26,39,38,0,0
38,67,31,26,38,32,0,0
40,74,33,26,39,38,0,0
40,77,33,26,40,38,0,0
38,69,32,26,40,32,0,0
40,77,33,26,40,38,0,0
38,70,32,26,40,32,0,0
40,77,33,26,40,38,0,0
38,70,32,26,40,32,0,0
40,78,34,27,40,38,0,0
38,71,32,26,40,32,0,0
38,73,33,27,41,32,0,0
38,75,33,27,42,32,0,0
41,81,35,28,41,39,0,0
39,75,34,28,42,33,0,0
41,81,36,28,41,39,0,0
39,75,34,28,42,33,0,0
41,81,36,28,41,39,0,0
39,75,34,28,42,32,0,0
41,80,36,28,41,39,0,0
39,75,35,28,41,32,0,0
41,80,36,28,41,39,0,0
39,75,35,28,41,32,0,0
41,79,36,28,41,39,0,0
41,78,36,28,41,39,0,0
39,74,35,27,41,32,0,0
41,77,36,28,41,39,0,0
39,74,35,27,40,32,0,0
40,77,36,28,40,38,0,0
38,72,35,27,39,31,0,0
40,75,36,28,40,38,0,0
38,72,36,27,39,31,0,0
40,73,36,28,39,38,0,0
37,69,36,27,38,30,0,0
39,72,36,28,39,37,0,0
37,68,36,27,37,30,0,0
39,70,37,28,38,37,0,0
37,67,36,27,36,30,0,0
39,69,37,28,38,36,0,0
36,65,36,27,36,29,0,0
38,68,37,28,37,36,0,0
36,64,36,27,35,29,0,0
38,66,37,29,37,36,0,0
38,65,37,29,36,35,0,0
36,62,36,27,35,29,0,0
37,64,37,29,36,35,0,0
36,61,36,27,34,28,0,0
37,63,37,29,36,35,0,0
35,60,36,27,34,28,0,0
37,62,37,29,35,35,0,0
35,59,36,27,33,28,0,0
37,61,37,29,35,34,0,0
35,58,37,27,33,28,0,0
37,61,37,29,35,34,0,0
35,58,37,27,33,28,0,0
37,60,37,29,35,34,0,0
35,57,37,27,32,28,0,0
36,60,38,29,35,34,0,0
35,57,37,27,32,27,0,0
36,60,38,29,35,34,0,0
35,57,37,27,32,27,0,0
35,65,39,27,36,29,0,0
38,70,37,29,38,36,0,0
36,66,40,27,36,29,0,0
39,72,37,29,39,37,0,0
36,66,40,27,36,30,0,0
39,72,37,29,39,37,0,0
36,66,40,27,36,30,0,0
39,73,37,29,40,37,0,0
36,66,40,27,36,30,0,0
39,73,37,29,40,37,0,0
36,66,40,27,36,30,0,0
39,73,37,29,39,37,0,0
36,67,40,27,36,30,0,0
39,73,37,29,39,37,0,0
36,66,40,27,36,30,0,0
39,73,37,29,39,37,0,0
36,66,40,27,36,30,0,0
39,72,37,29,39,37,0,0
36,66,40,27,36,30,0,0
39,72,37,29,39,37,0,0
36,66,40,27,36,30,0,0
39,72,38,29,39,37,0,0
36,66,40,27,36,30,0,0
39,72,38,29,39,37,0,0
36,66,40,27,35,30,0,0
36,65,40,27,35,30,0,0
35,64,40,27,35,29,0,0
38,70,38,29,39,36,0,0
38,69,38,29,39,36,0,0
35,64,40,27,35,29,0,0
38,69,38,29,39,36,0,0
35,64,40,27,35,29,0,0
38,69,38,29,39,36,0,0
35,64,40,27,35,29,0,0
38,69,38,29,39,36,0,0
35,64,40,27,35,29,0,0
38,70,38,29,39,36,0,0
35,64,40,27,35,29,0,0
38,71,38,29,40,36,0,0
35,64,41,27,35,29,0,0
38,71,38,29,40,36,0,0
35,64,41,27,35,29,0,0
38,70,38,29,40,36,0,0
35,64,41,27,35,29,0,0
38,70,38,29,40,36,0,0
35,64,41,27,35,29,0,0
38,70,38,29,40,36,0,0
35,64,41,27,35,28,0,0
38,70,38,29,40,36,0,0
35,64,41,27,35,28,0,0
38,70,38,29,40,36,0,0
35,64,40,27,35,28,0,0
35,64,40,27,35,28,0,0
38,70,38,29,40,36,0,0
38,70,38,29,40,36,0,0
34,64,40,27,35,28,0,0
38,70,38,29,40,36,0,0
34,64,40,27,35,28,0,0
38,70,38,29,40,36,0,0
34,64,40,27,35,28,0,0
38,70,38,29,40,36,0,0
35,64,40,27,35,28,0,0
38,70,38,29,40,36,0,0
35,64,40,27,35,28,0,0
38,70,38,29,40,36,0,0
35,64,40,27,35,28,0,0
38,70,38,29,40,36,0,0
35,64,40,27,35,28,0,0
38,70,38,29,40,36,0,0
35,64,40,27,35,28,0,0
38,70,38,29,40,36,0,0
35,64,40,27,35,29,0,0
38,70,38,29,40,36,0,0
35,64,40,27,35,29,0,0
38,71,38,29,40,36,0,0
35,64,40,27,35,29,0,0
38,71,38,29,40,36,0,0
35,64,40,27,35,29,0,0
38,70,38,29,40,36,0,0
35,63,40,27,34,29,0,0
38,70,38,29,40,36,0,0
35,63,40,27,34,29,0,0
35,64,41,27,34,30,0,0
35,64,41,27,34,30,0,0
39,70,38,29,40,37,0,0
39,70,38,29,40,37,0,0
35,64,41,27,34,29,0,0
39,71,38,29,40,37,0,0
35,64,41,27,34,29,0,0
39,72,38,29,41,38,0,0
35,64,41,27,34,29,0,0
39,72,38,29,41,38,0,0
35,65,41,27,34,29,0,0
39,72,38,29,41,38,0,0
35,65,41,27,34,29,0,0
39,72,38,29,41,38,0,0
35,65,41,27,34,29,0,0
39,72,38,29,41,38,0,0
35,65,41,27,34,30,0,0
39,72,38,29,41,38,0,0
36,65,41,27,34,30,0,0
39,72,38,29,41,38,0,0
36,67,42,27,35,30,0,0
40,75,38,29,42,39,0,0
36,67,42,27,35,30,0,0
40,75,38,29,42,39,0,0
36,67,42,27,35,30,0,0
40,75,38,29,43,39,0,0
40,75,38,29,43,39,0,0
36,67,42,27,35,30,0,0
40,76,38,29,43,39,0,0
36,67,42,27,35,30,0,0
40,75,38,29,43,39,0,0
36,67,42,27,35,30,0,0
40,75,38,29,43,39,0,0
36,66,41,27,35,30,0,0
40,75,38,29,42,39,0,0
36,66,41,27,35,30,0,0
36,67,41,27,35,30,0,0
40,76,38,29,42,38,0,0
36,67,41,27,35,30,0,0
40,76,38,29,42,38,0,0
36,67,41,27,35,30,0,0
40,75,38,29,42,38,0,0
36,66,41,27,35,30,0,0
40,75,38,29,42,38,0,0
40,75,38,29,42,38,0,0
36,66,41,27,35,30,0,0
40,74,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,74,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,74,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,74,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,74,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,74,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,74,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,74,38,29,42,38,0,0
36,66,41,27,34,30,0,0
36,66,41,27,34,30,0,0
40,74,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,75,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,75,38,29,42,38,0,0
36,66,41,27,34,30,0,0
40,75,38,29,42,38,0,0
36,67,41,27,35,30,0,0
40,75,38,29,42,38,0,0
36,67,41,27,34,30,0,0
40,75,38,29,42,38,0,0
40,75,38,29,42,38,0,0
36,67,41,27,35,30,0,0
40,75,38,29,43,38,0,0
36,67,41,27,34,30,0,0
40,75,38,29,43,38,0,0
36,67,41,27,35,30,0,0
40,75,38,29,43,39,0,0
36,67,41,27,34,30,0,0
40,75,38,29,43,39,0,0
36,67,41,27,34,30,0,0
40,75,38,29,43,39,0,0
36,67,41,27,34,30,0,0
40,75,38,29,43,39,0,0
36,67,41,27,34,30,0,0
40,75,38,29,43,39,0,0
36,67,41,27,34,30,0,0
40,75,38,29,42,39,0,0
36,67,41,27,34,30,0,0
40,75,38,29,42,39,0,0
36,67,40,27,34,30,0,0
40,75,38,29,42,39,0,0
36,67,40,27,34,30,0,0
40,75,38,29,42,39,0,0
36,67,40,27,34,30,0,0
41,75,38,29,42,39,0,0
36,67,40,27,34,30,0,0
41,75,38,29,42,39,0,0
36,67,40,27,34,30,0,0
41,75,38,29,42,39,0,0
36,67,40,27,34,30,0,0
41,75,38,29,42,39,0,0
36,67,40,27,34,30,0,0
41,75,38,29,42,39,0,0
36,67,40,27,34,31,0,0
41,75,38,29,42,39,0,0
36,67,40,27,34,31,0,0
41,75,38,29,42,39,0,0
36,66,40,27,34,31,0,0
41,75,38,29,42,39,0,0
36,66,41,27,34,31,0,0
41,75,38,29,42,39,0,0
41,75,38,29,42,39,0,0
36,66,40,27,34,31,0,0
41,75,38,29,42,39,0,0
36,67,40,27,34,31,0,0
41,75,38,29,42,39,0,0
36,67,40,27,34,31,0,0
41,75,38,29,42,39,0,0
36,67,40,27,34,31,0,0
41,75,38,29,42,39,0,0
36,66,40,27,34,31,0,0
41,74,38,29,42,39,0,0
36,66,40,27,34,31,0,0
41,74,38,29,42,39,0,0
36,66,40,27,34,31,0,0
41,74,38,29,42,39,0,0
41,74,38,29,42,39,0,0
36,66,40,27,34,31,0,0
41,74,38,29,42,39,0,0
36,66,40,27,34,31,0,0
41,73,38,29,41,39,0,0
36,65,40,27,34,31,0,0
41,73,38,29,41,39,0,0
36,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
36,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
37,65,40,27,33,31,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,73,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,72,38,29,41,39,0,0
37,65,40,27,33,31,0,0
41,72,38,29,41,39,0,0
41,71,38,29,40,40,0,0
36,63,41,27,33,32,0,0
41,71,38,29,40,40,0,0
36,63,41,27,33,31,0,0
41,71,38,29,40,40,0,0
41,71,38,29,40,40,0,0
36,63,41,27,33,31,0,0
36,63,41,27,33,31,0,0
41,71,38,29,40,40,0,0
36,63,41,27,33,31,0,0
41,71,38,29,40,40,0,0
41,71,38,29,40,40,0,0
36,63,41,27,33,31,0,0
41,71,38,29,40,40,0,0
36,63,41,27,33,31,0,0
36,63,41,27,34,32,0,0
42,71,38,29,40,40,0,0
36,63,41,27,34,32,0,0
42,71,38,29,40,40,0,0
37,63,41,27,34,32,0,0
42,74,38,29,41,41,0,0
36,65,43,27,34,32,0,0
42,74,38,29,42,41,0,0
37,65,43,27,34,32,0,0
42,74,38,29,42,41,0,0
42,74,38,29,42,41,0,0
37,65,43,27,34,32,0,0
42,74,38,29,42,41,0,0
37,65,43,27,34,32,0,0
42,74,38,29,42,41,0,0
37,65,43,27,34,32,0,0
42,74,38,29,42,41,0,0
37,65,43,27,34,32,0,0
42,74,38,29,42,41,0,0
37,65,43,27,34,32,0,0
42,74,38,29,42,41,0,0
37,64,43,26,34,32,0,0
37,64,43,26,34,32,0,0
42,74,38,29,42,41,0,0
37,64,43,26,34,32,0,0
42,74,38,29,42,41,0,0
37,64,43,26,34,32,0,0
42,74,38,29,41,41,0,0
37,64,43,26,34,32,0,0
42,74,38,29,41,41,0,0
37,64,43,26,34,32,0,0
42,74,38,29,41,41,0,0
42,74,38,29,41,41,0,0
37,64,43,26,34,32,0,0
42,74,38,29,41,41,0,0
37,64,43,26,34,32,0,0
42,74,38,29,41,41,0,0
42,74,38,29,41,41,0,0
42,73,38,29,41,40,0,0
37,63,42,26,33,32,0,0
42,73,38,29,41,41,0,0
37,63,42,26,33,33,0,0
37,63,42,27,33,33,0,0
42,72,38,29,40,41,0,0
37,62,42,27,33,33,0,0
42,72,38,29,40,41,0,0
37,62,42,27,33,32,0,0
42,71,38,29,40,40,0,0
42,71,38,29,40,40,0,0
37,61,42,27,33,32,0,0
42,70,38,29,39,40,0,0
37,61,42,27,33,32,0,0
42,70,38,29,39,40,0,0
37,61,42,27,33,32,0,0
42,69,38,29,39,40,0,0
37,60,42,27,32,32,0,0
42,68,38,29,39,40,0,0
37,60,42,27,32,32,0,0
41,68,38,29,39,40,0,0
37,59,42,27,32,32,0,0
41,67,39,29,38,39,0,0
36,59,42,26,32,32,0,0
41,66,39,29,38,39,0,0
36,58,41,26,32,31,0,0
40,66,39,29,38,38,0,0
35,58,41,26,31,31,0,0
40,64,39,29,38,38,0,0
35,56,41,26,31,30,0,0
39,63,39,29,37,37,0,0
35,55,41,26,31,30,0,0
39,62,39,29,37,37,0,0
34,54,40,26,30,29,0,0
38,60,39,29,36,37,0,0
34,53,40,26,30,29,0,0
38,59,39,29,36,36,0,0
34,52,40,26,30,29,0,0
38,58,39,29,35,36,0,0
38,58,39,29,35,36,0,0
33,50,40,26,29,28,0,0
37,57,39,29,35,35,0,0
33,49,40,26,29,28,0,0
37,57,39,29,35,35,0,0
33,49,40,26,29,28,0,0
37,57,39,29,35,35,0,0
33,48,39,26,29,28,0,0
37,56,39,29,35,35,0,0
33,48,39,26,29,28,0,0
37,56,39,29,35,35,0,0
33,48,39,26,29,28,0,0
36,56,39,29,35,35,0,0
36,56,39,29,35,35,0,0
33,48,39,26,29,28,0,0
36,56,39,29,35,35,0,0
33,48,39,26,29,28,0,0
36,56,38,29,36,34,0,0
32,49,39,26,30,27,0,0
36,56,38,29,36,34,0,0
32,49,39,26,30,27,0,0
36,56,38,29,36,34,0,0
32,50,38,26,30,27,0,0
36,57,38,29,36,34,0,0
32,50,38,26,31,27,0,0
36,57,38,29,36,34,0,0
32,50,38,26,31,27,0,0
36,57,38,29,36,34,0,0
32,51,38,26,31,27,0,0
37,60,38,29,36,35,0,0
33,54,39,26,32,29,0,0
33,54,39,26,32,29,0,0
37,60,38,29,36,35,0,0
34,54,39,26,32,29,0,0
38,61,38,29,37,36,0,0
38,61,38,29,37,36,0,0
34,54,39,26,32,29,0,0
38,61,38,29,37,36,0,0
34,54,39,26,32,29,0,0
38,61,38,29,37,36,0,0
34,54,39,26,32,29,0,0
38,61,38,29,37,36,0,0
34,55,39,26,32,29,0,0
38,61,38,29,37,36,0,0
38,61,38,29,37,36,0,0
34,55,39,26,32,29,0,0
38,61,38,29,37,36,0,0
34,55,38,26,32,29,0,0
38,61,38,29,37,36,0,0
34,55,38,26,32,29,0,0
38,61,38,29,37,36,0,0
38,62,38,28,37,36,0,0
34,55,38,26,32,29,0,0
38,62,38,28,36,36,0,0
34,55,38,26,32,29,0,0
34,55,38,26,32,29,0,0
38,62,38,28,37,36,0,0
38,62,38,28,37,36,0,0
34,55,38,26,32,29,0,0
38,62,37,28,37,36,0,0
34,55,38,26,32,29,0,0
38,62,37,28,37,36,0,0
38,62,37,28,37,36,0,0
34,55,38,26,32,29,0,0
38,62,37,28,37,36,0,0
34,55,38,26,32,30,0,0
38,62,37,28,37,36,0,0
34,55,38,26,32,29,0,0
38,63,37,28,37,36,0,0
34,55,38,26,32,29,0,0
38,63,37,28,37,36,0,0
34,56,38,26,33,30,0,0
38,64,37,28,38,36,0,0
34,56,38,26,33,30,0,0
38,64,37,28,38,36,0,0
34,56,38,26,33,30,0,0
38,64,37,28,38,36,0,0
35,56,38,26,33,30,0,0
38,64,37,28,38,36,0,0
35,56,38,26,33,30,0,0
38,64,37,28,38,36,0,0
35,56,38,26,33,30,0,0
39,64,37,28,38,36,0,0
35,56,38,26,33,30,0,0
39,64,37,28,38,36,0,0
35,56,38,26,33,30,0,0
39,64,37,28,38,36,0,0
35,56,38,26,33,30,0,0
39,64,37,28,38,36,0,0
35,56,38,26,33,30,0,0
39,64,37,28,38,36,0,0
35,57,38,26,33,30,0,0
39,64,37,28,38,36,0,0
39,65,37,28,38,36,0,0
35,57,38,26,33,30,0,0
39,65,37,28,38,36,0,0
35,57,38,26,33,30,0,0
39,65,37,28,38,37,0,0
35,57,38,26,33,30,0,0
39,65,37,28,38,37,0,0
35,57,38,26,33,31,0,0
39,65,37,28,38,37,0,0
35,57,38,26,33,31,0,0
39,65,37,28,38,37,0,0
35,57,38,26,34,31,0,0
39,65,37,28,38,37,0,0
35,58,38,26,34,31,0,0
39,65,38,28,38,37,0,0
35,58,38,26,34,31,0,0
39,66,38,28,38,37,0,0
35,58,38,26,34,31,0,0
39,66,38,28,38,37,0,0
35,58,38,26,34,31,0,0
39,66,38,28,38,37,0,0
35,58,38,26,34,31,0,0
39,66,38,28,38,37,0,0
35,58,38,26,34,31,0,0
39,66,38,28,38,37,0,0
39,66,38,28,38,37,0,0
39,66,38,28,38,37,0,0
35,58,38,26,34,31,0,0
39,66,38,28,38,37,0,0
35,59,38,26,34,31,0,0
